aspect_id,judge,judge_goe
dd0d4d95fd,J2,2.1
dd0d4d95fd,J3,2.1
dd0d4d95fd,J4,1.4
dd0d4d95fd,J5,2.1
dd0d4d95fd,J6,1.4
dd0d4d95fd,J7,1.4
dd0d4d95fd,J8,2.1
dd0d4d95fd,J9,2.1
dd0e2ece95,J1,-2.1
dd0e2ece95,J2,-2.1
dd0e2ece95,J3,-2.1
dd0e2ece95,J4,-2.1
dd0e2ece95,J5,-2.1
dd0e2ece95,J6,-2.1
dd0e2ece95,J7,-2.1
dd0e2ece95,J8,-2.1
dd0e2ece95,J9,-2.1
dd26666063,J1,-2.1
dd26666063,J2,-2.1
dd26666063,J3,-2.1
dd26666063,J4,-2.1
dd26666063,J5,-2.1
dd26666063,J6,-2.1
dd26666063,J7,-2.1
dd26666063,J8,-2.1
dd26666063,J9,-2.1
dd3377fda7,J1,1.4
dd3377fda7,J2,1.4
dd3377fda7,J3,1.4
dd3377fda7,J4,2.1
dd3377fda7,J5,1.4
dd3377fda7,J6,1.4
dd3377fda7,J7,2.1
dd3377fda7,J8,2.1
dd3377fda7,J9,0.7
dd445210fd,J1,0.7
dd445210fd,J2,0.0
dd445210fd,J3,0.7
dd445210fd,J4,0.0
dd445210fd,J5,0.0
dd445210fd,J6,0.0
dd445210fd,J7,-0.7
dd445210fd,J8,0.0
dd445210fd,J9,0.0
dd7d7feb97,J1,0.5
dd7d7feb97,J2,0.5
dd7d7feb97,J3,1.0
dd7d7feb97,J4,0.5
dd7d7feb97,J5,0.0
dd7d7feb97,J6,0.5
dd7d7feb97,J7,0.5
dd7d7feb97,J8,0.5
dd7d7feb97,J9,0.5
dd7e3f05df,J1,1.0
dd7e3f05df,J2,0.0
dd7e3f05df,J3,1.0
dd7e3f05df,J4,1.0
dd7e3f05df,J5,1.0
dd7e3f05df,J6,1.0
dd7e3f05df,J7,1.0
dd7e3f05df,J8,1.0
dd7e3f05df,J9,1.0
ddc6395e34,J1,0.0
ddc6395e34,J2,0.7
ddc6395e34,J3,0.0
ddc6395e34,J4,0.7
ddc6395e34,J5,0.0
ddc6395e34,J6,0.7
ddc6395e34,J7,0.7
ddc6395e34,J8,0.0
ddc6395e34,J9,0.7
ddcbb9563d,J1,1.8
ddcbb9563d,J2,1.8
ddcbb9563d,J3,1.8
ddcbb9563d,J4,1.8
ddcbb9563d,J5,1.8
ddcbb9563d,J6,1.2
ddcbb9563d,J7,1.2
ddcbb9563d,J8,1.8
ddcbb9563d,J9,1.2
de311cfc7d,J1,1.0
de311cfc7d,J2,1.0
de311cfc7d,J3,0.5
de311cfc7d,J4,1.0
de311cfc7d,J5,0.5
de311cfc7d,J6,1.0
de311cfc7d,J7,0.5
de311cfc7d,J8,0.5
de311cfc7d,J9,1.0
de31b27ec8,J1,2.0
de31b27ec8,J2,2.0
de31b27ec8,J3,2.0
de31b27ec8,J4,1.0
de31b27ec8,J5,1.0
de31b27ec8,J6,1.0
de31b27ec8,J7,1.0
de31b27ec8,J8,1.0
de31b27ec8,J9,1.0
de4e2cb683,J1,0.5
de4e2cb683,J2,0.0
de4e2cb683,J3,0.0
de4e2cb683,J4,0.5
de4e2cb683,J5,0.0
de4e2cb683,J6,0.5
de4e2cb683,J7,0.5
de4e2cb683,J8,0.5
de4e2cb683,J9,0.0
de799d15d0,J1,0.5
de799d15d0,J2,1.0
de799d15d0,J3,0.0
de799d15d0,J4,1.0
de799d15d0,J5,0.5
de799d15d0,J6,0.5
de799d15d0,J7,0.5
de799d15d0,J8,0.5
de799d15d0,J9,0.5
dedae74966,J1,1.1
dedae74966,J2,0.0
dedae74966,J3,1.1
dedae74966,J4,0.0
dedae74966,J5,0.0
dedae74966,J6,1.1
dedae74966,J7,1.1
dedae74966,J8,1.1
dedae74966,J9,1.1
df51adf6ae,J1,3.0
df51adf6ae,J2,2.0
df51adf6ae,J3,3.0
df51adf6ae,J4,3.0
df51adf6ae,J5,1.0
df51adf6ae,J6,2.0
df51adf6ae,J7,1.0
df51adf6ae,J8,2.0
df51adf6ae,J9,2.0
dfaf837419,J1,1.5
dfaf837419,J2,1.5
dfaf837419,J3,1.5
dfaf837419,J4,1.5
dfaf837419,J5,1.0
dfaf837419,J6,1.5
dfaf837419,J7,1.5
dfaf837419,J8,1.5
dfaf837419,J9,1.5
dfceec7458,J1,0.0
dfceec7458,J2,0.0
dfceec7458,J3,0.7
dfceec7458,J4,0.7
dfceec7458,J5,0.0
dfceec7458,J6,0.7
dfceec7458,J7,0.7
dfceec7458,J8,0.0
dfceec7458,J9,0.7
dfe0f86272,J1,0.5
dfe0f86272,J2,0.5
dfe0f86272,J3,1.0
dfe0f86272,J4,1.0
dfe0f86272,J5,1.0
dfe0f86272,J6,0.0
dfe0f86272,J7,0.0
dfe0f86272,J8,0.5
dfe0f86272,J9,1.0
e02115271f,J1,0.0
e02115271f,J2,0.0
e02115271f,J3,0.0
e02115271f,J4,0.0
e02115271f,J5,0.0
e02115271f,J6,0.0
e02115271f,J7,0.6
e02115271f,J8,0.0
e02115271f,J9,0.0
e031f3e346,J1,0.7
e031f3e346,J2,0.7
e031f3e346,J3,0.7
e031f3e346,J4,0.7
e031f3e346,J5,0.7
e031f3e346,J6,0.7
e031f3e346,J7,1.4
e031f3e346,J8,0.7
e031f3e346,J9,0.7
e038355851,J1,0.0
e038355851,J2,0.5
e038355851,J3,0.0
e038355851,J4,0.0
e038355851,J5,0.5
e038355851,J6,0.0
e038355851,J7,0.5
e038355851,J8,0.5
e038355851,J9,0.5
e039a4bafd,J1,1.0
e039a4bafd,J2,1.0
e039a4bafd,J3,1.0
e039a4bafd,J4,1.0
e039a4bafd,J5,0.5
e039a4bafd,J6,1.0
e039a4bafd,J7,1.0
e039a4bafd,J8,1.0
e039a4bafd,J9,1.0
e081b5a821,J1,1.2
e081b5a821,J2,1.8
e081b5a821,J3,1.2
e081b5a821,J4,1.8
e081b5a821,J5,1.8
e081b5a821,J6,1.2
e081b5a821,J7,1.2
e081b5a821,J8,1.2
e081b5a821,J9,1.8
e0cd383356,J1,2.2
e0cd383356,J2,1.1
e0cd383356,J3,2.2
e0cd383356,J4,3.3
e0cd383356,J5,1.1
e0cd383356,J6,2.2
e0cd383356,J7,2.2
e0cd383356,J8,0.0
e0cd383356,J9,2.2
e0cd9adff9,J1,0.6
e0cd9adff9,J2,0.6
e0cd9adff9,J3,0.6
e0cd9adff9,J4,0.0
e0cd9adff9,J5,0.6
e0cd9adff9,J6,0.6
e0cd9adff9,J7,0.6
e0cd9adff9,J8,0.6
e0cd9adff9,J9,0.6
e0d290d238,J1,0.5
e0d290d238,J2,0.5
e0d290d238,J3,1.0
e0d290d238,J4,0.0
e0d290d238,J5,0.5
e0d290d238,J6,0.5
e0d290d238,J7,0.5
e0d290d238,J8,0.5
e0d290d238,J9,0.5
e0e7336ad4,J1,-0.7
e0e7336ad4,J2,-0.7
e0e7336ad4,J3,-1.4
e0e7336ad4,J4,-0.7
e0e7336ad4,J5,-0.7
e0e7336ad4,J6,-0.7
e0e7336ad4,J7,-0.7
e0e7336ad4,J8,-0.7
e0e7336ad4,J9,0.0
e0efbe960a,J1,1.8
e0efbe960a,J2,1.8
e0efbe960a,J3,1.8
e0efbe960a,J4,1.8
e0efbe960a,J5,1.8
e0efbe960a,J6,1.8
e0efbe960a,J7,1.8
e0efbe960a,J8,1.2
e0efbe960a,J9,1.8
e0f11ca3d3,J1,1.0
e0f11ca3d3,J2,1.5
e0f11ca3d3,J3,1.5
e0f11ca3d3,J4,1.5
e0f11ca3d3,J5,1.5
e0f11ca3d3,J6,1.0
e0f11ca3d3,J7,1.0
e0f11ca3d3,J8,1.5
e0f11ca3d3,J9,1.5
e15203ecca,J1,0.0
e15203ecca,J2,0.0
e15203ecca,J3,-0.7
e15203ecca,J4,0.0
e15203ecca,J5,-0.7
e15203ecca,J6,0.0
e15203ecca,J7,0.7
e15203ecca,J8,0.0
e15203ecca,J9,0.0
e17024ec40,J1,0.7
e17024ec40,J2,0.7
e17024ec40,J3,0.7
e17024ec40,J4,0.7
e17024ec40,J5,0.7
e17024ec40,J6,0.7
e17024ec40,J7,1.4
e17024ec40,J8,0.7
e17024ec40,J9,0.7
e17f3771b4,J1,1.4
e17f3771b4,J2,1.4
e17f3771b4,J3,1.4
e17f3771b4,J4,1.4
e17f3771b4,J5,1.4
e17f3771b4,J6,0.7
e17f3771b4,J7,0.7
e17f3771b4,J8,0.7
e17f3771b4,J9,1.4
e19266e7ba,J1,2.0
e19266e7ba,J2,1.0
e19266e7ba,J3,1.0
e19266e7ba,J4,1.0
e19266e7ba,J5,1.0
e19266e7ba,J6,1.0
e19266e7ba,J7,1.0
e19266e7ba,J8,0.0
e19266e7ba,J9,1.0
e1c73af819,J1,0.7
e1c73af819,J2,0.7
e1c73af819,J3,0.7
e1c73af819,J4,0.0
e1c73af819,J5,0.7
e1c73af819,J6,0.0
e1c73af819,J7,0.7
e1c73af819,J8,0.7
e1c73af819,J9,0.7
e1f5ca53fd,J1,1.4
e1f5ca53fd,J2,1.4
e1f5ca53fd,J3,2.1
e1f5ca53fd,J4,1.4
e1f5ca53fd,J5,2.1
e1f5ca53fd,J6,1.4
e1f5ca53fd,J7,1.4
e1f5ca53fd,J8,1.4
e1f5ca53fd,J9,1.4
e20925d79e,J1,0.7
e20925d79e,J2,-0.5
e20925d79e,J3,0.0
e20925d79e,J4,0.0
e20925d79e,J5,0.7
e20925d79e,J6,0.0
e20925d79e,J7,0.0
e20925d79e,J8,0.0
e20925d79e,J9,0.0
e22969199c,J1,-1.0
e22969199c,J2,-1.0
e22969199c,J3,-1.0
e22969199c,J4,-1.0
e22969199c,J5,-1.0
e22969199c,J6,-1.0
e22969199c,J7,-1.0
e22969199c,J8,-0.5
e22969199c,J9,-1.0
e22d2f5136,J1,0.0
e22d2f5136,J2,0.5
e22d2f5136,J3,0.5
e22d2f5136,J4,0.5
e22d2f5136,J5,0.5
e22d2f5136,J6,0.5
e22d2f5136,J7,0.0
e22d2f5136,J8,0.0
e22d2f5136,J9,0.5
e2529c8341,J1,1.5
e2529c8341,J2,1.0
e2529c8341,J3,0.5
e2529c8341,J4,1.0
e2529c8341,J5,1.0
e2529c8341,J6,0.5
e2529c8341,J7,0.5
e2529c8341,J8,0.0
e2529c8341,J9,0.5
e260d55401,J1,0.7
e260d55401,J2,0.0
e260d55401,J3,0.7
e260d55401,J4,0.0
e260d55401,J5,0.0
e260d55401,J6,0.7
e260d55401,J7,0.7
e260d55401,J8,0.0
e260d55401,J9,0.7
e2dbef1121,J1,1.5
e2dbef1121,J2,1.5
e2dbef1121,J3,1.0
e2dbef1121,J4,1.5
e2dbef1121,J5,1.5
e2dbef1121,J6,1.5
e2dbef1121,J7,1.5
e2dbef1121,J8,1.5
e2dbef1121,J9,1.5
e2e2156cf3,J1,0.6
e2e2156cf3,J2,0.0
e2e2156cf3,J3,-0.5
e2e2156cf3,J4,0.6
e2e2156cf3,J5,0.0
e2e2156cf3,J6,0.6
e2e2156cf3,J7,0.0
e2e2156cf3,J8,-0.5
e2e2156cf3,J9,0.6
e2e6ffc757,J1,-2.0
e2e6ffc757,J2,-2.0
e2e6ffc757,J3,-2.0
e2e6ffc757,J4,-2.0
e2e6ffc757,J5,-2.0
e2e6ffc757,J6,-2.0
e2e6ffc757,J7,-2.0
e2e6ffc757,J8,-3.0
e2e6ffc757,J9,-2.0
e2ee4dcad0,J1,0.0
e2ee4dcad0,J2,0.0
e2ee4dcad0,J3,0.0
e2ee4dcad0,J4,0.0
e2ee4dcad0,J5,0.0
e2ee4dcad0,J6,0.0
e2ee4dcad0,J7,0.0
e2ee4dcad0,J8,0.6
e2ee4dcad0,J9,0.0
e30a3dec5b,J1,-0.3
e30a3dec5b,J2,-0.2
e30a3dec5b,J3,-0.3
e30a3dec5b,J4,0.0
e30a3dec5b,J5,-0.1
e30a3dec5b,J6,-0.1
e30a3dec5b,J7,-0.2
e30a3dec5b,J8,-0.1
e30a3dec5b,J9,-0.1
e331413636,J1,1.0
e331413636,J2,0.5
e331413636,J3,0.5
e331413636,J4,0.5
e331413636,J5,1.0
e331413636,J6,0.5
e331413636,J7,1.0
e331413636,J8,1.0
e331413636,J9,1.0
e363a76ed8,J1,1.4
e363a76ed8,J2,0.7
e363a76ed8,J3,1.4
e363a76ed8,J4,0.7
e363a76ed8,J5,1.4
e363a76ed8,J6,1.4
e363a76ed8,J7,0.7
e363a76ed8,J8,0.7
e363a76ed8,J9,0.7
e365c52af2,J1,0.7
e365c52af2,J2,0.7
e365c52af2,J3,0.7
e365c52af2,J4,1.4
e365c52af2,J5,1.4
e365c52af2,J6,0.7
e365c52af2,J7,0.7
e365c52af2,J8,1.4
e365c52af2,J9,1.4
e376b8f331,J1,0.6
e376b8f331,J2,0.0
e376b8f331,J3,0.6
e376b8f331,J4,0.0
e376b8f331,J5,0.6
e376b8f331,J6,0.6
e376b8f331,J7,0.0
e376b8f331,J8,0.6
e376b8f331,J9,0.6
e3e9dc5614,J1,-2.1
e3e9dc5614,J2,-1.4
e3e9dc5614,J3,-2.1
e3e9dc5614,J4,-2.1
e3e9dc5614,J5,-2.1
e3e9dc5614,J6,-2.1
e3e9dc5614,J7,-2.1
e3e9dc5614,J8,-2.1
e3e9dc5614,J9,-2.1
e3f6de9df9,J1,0.7
e3f6de9df9,J2,0.7
e3f6de9df9,J3,0.7
e3f6de9df9,J4,0.7
e3f6de9df9,J5,0.7
e3f6de9df9,J6,1.4
e3f6de9df9,J7,0.7
e3f6de9df9,J8,0.0
e3f6de9df9,J9,0.7
e3f86b8658,J1,2.0
e3f86b8658,J2,1.0
e3f86b8658,J3,2.0
e3f86b8658,J4,2.0
e3f86b8658,J5,2.0
e3f86b8658,J6,1.0
e3f86b8658,J7,2.0
e3f86b8658,J8,1.0
e3f86b8658,J9,2.0
e432ab9dd5,J1,2.1
e432ab9dd5,J2,2.1
e432ab9dd5,J3,2.1
e432ab9dd5,J4,1.4
e432ab9dd5,J5,2.1
e432ab9dd5,J6,2.1
e432ab9dd5,J7,2.1
e432ab9dd5,J8,2.1
e432ab9dd5,J9,2.1
e43f3ab982,J1,1.1
e43f3ab982,J2,1.1
e43f3ab982,J3,2.2
e43f3ab982,J4,0.0
e43f3ab982,J5,0.0
e43f3ab982,J6,1.1
e43f3ab982,J7,1.1
e43f3ab982,J8,1.1
e43f3ab982,J9,0.0
e46f248743,J1,0.0
e46f248743,J2,0.0
e46f248743,J3,0.0
e46f248743,J4,0.0
e46f248743,J5,0.0
e46f248743,J6,0.0
e46f248743,J7,0.0
e46f248743,J8,0.0
e46f248743,J9,0.0
e4868b2645,J1,-3.0
e4868b2645,J2,-3.0
e4868b2645,J3,-3.0
e4868b2645,J4,-3.0
e4868b2645,J5,-3.0
e4868b2645,J6,-3.0
e4868b2645,J7,-3.0
e4868b2645,J8,-3.0
e4868b2645,J9,-3.0
e4f10e3976,J1,0.5
e4f10e3976,J2,0.5
e4f10e3976,J3,0.5
e4f10e3976,J4,0.5
e4f10e3976,J5,0.5
e4f10e3976,J6,1.0
e4f10e3976,J7,0.5
e4f10e3976,J8,0.5
e4f10e3976,J9,0.5
e521704144,J1,2.1
e521704144,J2,1.4
e521704144,J3,2.1
e521704144,J4,2.1
e521704144,J5,2.1
e521704144,J6,2.1
e521704144,J7,2.1
e521704144,J8,2.1
e521704144,J9,2.1
e5399b2481,J1,1.5
e5399b2481,J2,1.0
e5399b2481,J3,1.5
e5399b2481,J4,1.0
e5399b2481,J5,1.0
e5399b2481,J6,1.0
e5399b2481,J7,1.0
e5399b2481,J8,1.0
e5399b2481,J9,1.0
e57851c268,J1,-0.7
e57851c268,J2,-0.7
e57851c268,J3,-0.7
e57851c268,J4,-0.7
e57851c268,J5,-0.7
e57851c268,J6,-0.7
e57851c268,J7,-0.7
e57851c268,J8,-0.7
e57851c268,J9,-0.7
e5bfed16a8,J1,0.5
e5bfed16a8,J2,1.0
e5bfed16a8,J3,0.5
e5bfed16a8,J4,0.5
e5bfed16a8,J5,0.5
e5bfed16a8,J6,0.5
e5bfed16a8,J7,1.0
e5bfed16a8,J8,0.5
e5bfed16a8,J9,0.5
e5ce75ef97,J1,0.7
e5ce75ef97,J2,0.7
e5ce75ef97,J3,0.7
e5ce75ef97,J4,0.7
e5ce75ef97,J5,0.0
e5ce75ef97,J6,0.7
e5ce75ef97,J7,0.7
e5ce75ef97,J8,0.0
e5ce75ef97,J9,0.0
e5f35738b6,J1,2.1
e5f35738b6,J2,1.4
e5f35738b6,J3,1.4
e5f35738b6,J4,0.7
e5f35738b6,J5,1.4
e5f35738b6,J6,1.4
e5f35738b6,J7,2.1
e5f35738b6,J8,0.7
e5f35738b6,J9,1.4
e61be7457a,J1,0.5
e61be7457a,J2,0.0
e61be7457a,J3,0.0
e61be7457a,J4,0.0
e61be7457a,J5,0.5
e61be7457a,J6,0.0
e61be7457a,J7,0.0
e61be7457a,J8,0.0
e61be7457a,J9,0.5
e669a70842,J1,2.0
e669a70842,J2,2.0
e669a70842,J3,2.0
e669a70842,J4,2.0
e669a70842,J5,2.0
e669a70842,J6,2.0
e669a70842,J7,2.0
e669a70842,J8,2.0
e669a70842,J9,2.0
e669debff7,J1,1.4
e669debff7,J2,0.7
e669debff7,J3,0.7
e669debff7,J4,0.7
e669debff7,J5,1.4
e669debff7,J6,0.7
e669debff7,J7,1.4
e669debff7,J8,0.7
e669debff7,J9,0.0
e69e5f134e,J1,0.7
e69e5f134e,J2,2.1
e69e5f134e,J3,1.4
e69e5f134e,J4,1.4
e69e5f134e,J5,0.7
e69e5f134e,J6,0.0
e69e5f134e,J7,1.4
e69e5f134e,J8,0.7
e69e5f134e,J9,0.7
e6bc9c572e,J1,1.0
e6bc9c572e,J2,1.5
e6bc9c572e,J3,1.0
e6bc9c572e,J4,1.0
e6bc9c572e,J5,1.0
e6bc9c572e,J6,1.0
e6bc9c572e,J7,1.0
e6bc9c572e,J8,0.5
e6bc9c572e,J9,1.0
e6d3078192,J1,1.2
e6d3078192,J2,1.2
e6d3078192,J3,1.2
e6d3078192,J4,1.2
e6d3078192,J5,1.2
e6d3078192,J6,1.2
e6d3078192,J7,1.2
e6d3078192,J8,0.6
e6d3078192,J9,1.2
e6d9d70769,J1,2.0
e6d9d70769,J2,2.0
e6d9d70769,J3,2.0
e6d9d70769,J4,2.0
e6d9d70769,J5,1.0
e6d9d70769,J6,1.0
e6d9d70769,J7,2.0
e6d9d70769,J8,2.0
e6d9d70769,J9,2.0
e7211867b1,J1,0.0
e7211867b1,J2,0.0
e7211867b1,J3,0.0
e7211867b1,J4,0.0
e7211867b1,J5,0.0
e7211867b1,J6,0.0
e7211867b1,J7,0.0
e7211867b1,J8,-0.6
e7211867b1,J9,0.0
e72af76cdb,J1,0.0
e72af76cdb,J2,0.0
e72af76cdb,J3,1.0
e72af76cdb,J4,-1.0
e72af76cdb,J5,-1.0
e72af76cdb,J6,0.0
e72af76cdb,J7,0.0
e72af76cdb,J8,0.0
e72af76cdb,J9,-1.0
e72d90b727,J1,0.5
e72d90b727,J2,0.5
e72d90b727,J3,1.0
e72d90b727,J4,1.0
e72d90b727,J5,0.5
e72d90b727,J6,1.0
e72d90b727,J7,0.5
e72d90b727,J8,0.5
e72d90b727,J9,0.5
e73fb74b03,J1,1.5
e73fb74b03,J2,1.5
e73fb74b03,J3,1.0
e73fb74b03,J4,1.0
e73fb74b03,J5,1.0
e73fb74b03,J6,1.0
e73fb74b03,J7,1.0
e73fb74b03,J8,1.0
e73fb74b03,J9,1.0
e793ffc9d8,J1,0.5
e793ffc9d8,J2,1.0
e793ffc9d8,J3,0.5
e793ffc9d8,J4,1.0
e793ffc9d8,J5,0.5
e793ffc9d8,J6,1.0
e793ffc9d8,J7,1.0
e793ffc9d8,J8,1.0
e793ffc9d8,J9,0.5
e7d9e0a224,J1,2.2
e7d9e0a224,J2,2.2
e7d9e0a224,J3,2.2
e7d9e0a224,J4,2.2
e7d9e0a224,J5,2.2
e7d9e0a224,J6,2.2
e7d9e0a224,J7,2.2
e7d9e0a224,J8,1.1
e7d9e0a224,J9,1.1
e7dc1ab451,J1,1.0
e7dc1ab451,J2,0.5
e7dc1ab451,J3,1.0
e7dc1ab451,J4,0.5
e7dc1ab451,J5,0.5
e7dc1ab451,J6,0.5
e7dc1ab451,J7,0.5
e7dc1ab451,J8,0.5
e7dc1ab451,J9,1.0
e7e184b614,J1,3.3
e7e184b614,J2,2.2
e7e184b614,J3,3.3
e7e184b614,J4,2.2
e7e184b614,J5,2.2
e7e184b614,J6,3.3
e7e184b614,J7,3.3
e7e184b614,J8,3.3
e7e184b614,J9,3.3
e7e19ad3d7,J1,1.4
e7e19ad3d7,J2,1.4
e7e19ad3d7,J3,1.4
e7e19ad3d7,J4,0.7
e7e19ad3d7,J5,1.4
e7e19ad3d7,J6,1.4
e7e19ad3d7,J7,1.4
e7e19ad3d7,J8,1.4
e7e19ad3d7,J9,1.4
e808cf63a3,J1,0.6
e808cf63a3,J2,1.8
e808cf63a3,J3,1.2
e808cf63a3,J4,1.8
e808cf63a3,J5,1.2
e808cf63a3,J6,1.2
e808cf63a3,J7,1.2
e808cf63a3,J8,1.2
e808cf63a3,J9,1.2
e8275c9ad9,J1,2.0
e8275c9ad9,J2,2.0
e8275c9ad9,J3,2.0
e8275c9ad9,J4,2.0
e8275c9ad9,J5,2.0
e8275c9ad9,J6,1.0
e8275c9ad9,J7,2.0
e8275c9ad9,J8,2.0
e8275c9ad9,J9,2.0
e836399b5c,J1,0.5
e836399b5c,J2,0.5
e836399b5c,J3,0.0
e836399b5c,J4,0.0
e836399b5c,J5,0.5
e836399b5c,J6,0.5
e836399b5c,J7,0.5
e836399b5c,J8,-0.3
e836399b5c,J9,0.0
e848160b55,J1,-1.0
e848160b55,J2,1.0
e848160b55,J3,0.0
e848160b55,J4,-1.0
e848160b55,J5,0.0
e848160b55,J6,0.0
e848160b55,J7,-1.0
e848160b55,J8,0.0
e848160b55,J9,0.0
e84c44512a,J1,1.0
e84c44512a,J2,1.0
e84c44512a,J3,1.0
e84c44512a,J4,1.5
e84c44512a,J5,1.0
e84c44512a,J6,0.5
e84c44512a,J7,1.0
e84c44512a,J8,1.5
e84c44512a,J9,1.0
e87142dbc2,J1,1.1
e87142dbc2,J2,0.0
e87142dbc2,J3,1.1
e87142dbc2,J4,1.1
e87142dbc2,J5,0.0
e87142dbc2,J6,0.0
e87142dbc2,J7,0.0
e87142dbc2,J8,0.0
e87142dbc2,J9,1.1
e8801f54d8,J1,1.4
e8801f54d8,J2,1.4
e8801f54d8,J3,1.4
e8801f54d8,J4,0.7
e8801f54d8,J5,0.7
e8801f54d8,J6,0.0
e8801f54d8,J7,1.4
e8801f54d8,J8,0.7
e8801f54d8,J9,0.7
e89197e9e0,J1,-1.2
e89197e9e0,J2,-2.4
e89197e9e0,J3,-2.4
e89197e9e0,J4,-2.4
e89197e9e0,J5,-2.4
e89197e9e0,J6,-1.2
e89197e9e0,J7,-2.4
e89197e9e0,J8,-2.4
e89197e9e0,J9,-1.2
e892d1fc57,J1,1.0
e892d1fc57,J2,1.0
e892d1fc57,J3,1.5
e892d1fc57,J4,1.5
e892d1fc57,J5,0.5
e892d1fc57,J6,1.0
e892d1fc57,J7,1.0
e892d1fc57,J8,1.0
e892d1fc57,J9,1.0
e89f1e2432,J1,1.0
e89f1e2432,J2,1.0
e89f1e2432,J3,0.0
e89f1e2432,J4,1.0
e89f1e2432,J5,0.0
e89f1e2432,J6,0.0
e89f1e2432,J7,1.0
e89f1e2432,J8,1.0
e89f1e2432,J9,1.0
e8f3e32f84,J1,1.4
e8f3e32f84,J2,0.7
e8f3e32f84,J3,1.4
e8f3e32f84,J4,1.4
e8f3e32f84,J5,1.4
e8f3e32f84,J6,2.1
e8f3e32f84,J7,0.7
e8f3e32f84,J8,2.1
e8f3e32f84,J9,1.4
e92d0134e5,J1,3.3
e92d0134e5,J2,2.2
e92d0134e5,J3,3.3
e92d0134e5,J4,2.2
e92d0134e5,J5,3.3
e92d0134e5,J6,2.2
e92d0134e5,J7,2.2
e92d0134e5,J8,2.2
e92d0134e5,J9,2.2
e92ea4b6b6,J1,1.0
e92ea4b6b6,J2,1.0
e92ea4b6b6,J3,1.0
e92ea4b6b6,J4,1.0
e92ea4b6b6,J5,0.5
e92ea4b6b6,J6,1.0
e92ea4b6b6,J7,1.0
e92ea4b6b6,J8,0.5
e92ea4b6b6,J9,1.0
e92f78e599,J1,-0.9
e92f78e599,J2,-0.9
e92f78e599,J3,-0.9
e92f78e599,J4,-0.9
e92f78e599,J5,-0.9
e92f78e599,J6,-0.9
e92f78e599,J7,-0.9
e92f78e599,J8,-0.9
e92f78e599,J9,-0.9
e9335b7c25,J1,1.2
e9335b7c25,J2,0.6
e9335b7c25,J3,0.6
e9335b7c25,J4,0.6
e9335b7c25,J5,1.2
e9335b7c25,J6,0.6
e9335b7c25,J7,0.0
e9335b7c25,J8,0.0
e9335b7c25,J9,1.2
e9446f3df5,J1,1.1
e9446f3df5,J2,2.2
e9446f3df5,J3,2.2
e9446f3df5,J4,2.2
e9446f3df5,J5,1.1
e9446f3df5,J6,2.2
e9446f3df5,J7,1.1
e9446f3df5,J8,1.1
e9446f3df5,J9,2.2
e969ae7099,J1,1.4
e969ae7099,J2,2.1
e969ae7099,J3,1.4
e969ae7099,J4,2.1
e969ae7099,J5,2.1
e969ae7099,J6,1.4
e969ae7099,J7,2.1
e969ae7099,J8,1.4
e969ae7099,J9,1.4
e992e8ea9f,J1,0.7
e992e8ea9f,J2,0.7
e992e8ea9f,J3,0.7
e992e8ea9f,J4,1.4
e992e8ea9f,J5,0.7
e992e8ea9f,J6,1.4
e992e8ea9f,J7,1.4
e992e8ea9f,J8,0.0
e992e8ea9f,J9,0.7
e99ab04bb0,J1,1.0
e99ab04bb0,J2,1.0
e99ab04bb0,J3,1.0
e99ab04bb0,J4,1.0
e99ab04bb0,J5,1.0
e99ab04bb0,J6,0.0
e99ab04bb0,J7,1.0
e99ab04bb0,J8,1.0
e99ab04bb0,J9,1.0
e9ad55b67f,J1,0.5
e9ad55b67f,J2,0.0
e9ad55b67f,J3,0.5
e9ad55b67f,J4,0.5
e9ad55b67f,J5,1.0
e9ad55b67f,J6,1.0
e9ad55b67f,J7,0.5
e9ad55b67f,J8,0.5
e9ad55b67f,J9,0.0
e9b1120d1f,J1,-0.7
e9b1120d1f,J2,-1.4
e9b1120d1f,J3,-1.4
e9b1120d1f,J4,-1.4
e9b1120d1f,J5,-2.1
e9b1120d1f,J6,-1.4
e9b1120d1f,J7,-2.1
e9b1120d1f,J8,-1.4
e9b1120d1f,J9,-1.4
e9c026788a,J1,1.0
e9c026788a,J2,1.5
e9c026788a,J3,1.0
e9c026788a,J4,1.0
e9c026788a,J5,1.0
e9c026788a,J6,1.0
e9c026788a,J7,1.0
e9c026788a,J8,0.5
e9c026788a,J9,1.0
e9fcf6d432,J1,2.1
e9fcf6d432,J2,1.4
e9fcf6d432,J3,1.4
e9fcf6d432,J4,1.4
e9fcf6d432,J5,1.4
e9fcf6d432,J6,1.4
e9fcf6d432,J7,1.4
e9fcf6d432,J8,0.7
e9fcf6d432,J9,1.4
ea2f3681aa,J1,0.7
ea2f3681aa,J2,0.7
ea2f3681aa,J3,0.7
ea2f3681aa,J4,0.7
ea2f3681aa,J5,0.7
ea2f3681aa,J6,0.7
ea2f3681aa,J7,1.4
ea2f3681aa,J8,0.7
ea2f3681aa,J9,0.7
ea3e9c580b,J1,0.5
ea3e9c580b,J2,0.5
ea3e9c580b,J3,0.0
ea3e9c580b,J4,0.0
ea3e9c580b,J5,0.5
ea3e9c580b,J6,1.0
ea3e9c580b,J7,0.5
ea3e9c580b,J8,0.5
